name,sha,url
idealo/mongodb-slow-operations-profiler,2c307532bfa7993ac3544bb9113553853acc69b8,https://github.com/idealo/mongodb-slow-operations-profiler
igniterealtime/tinder,bef99c006ba35f92fef55cca1e781464e363b0ab,https://github.com/igniterealtime/tinder
iipc/jwarc,e4ff0fe435c378b68b482a3ca1502b70b33fe872,https://github.com/iipc/jwarc
iipc/urlcanon,842afd4d84089cbbef87dd3286edaf053caedb0a,https://github.com/iipc/urlcanon
imixs/muluk,c1ef2c9ac85a5ff30e00cd9ffd73cc4914ac3494,https://github.com/imixs/muluk
imohsenb/ISO8583-Message-Client-java,5a3845ba06e8c83deb26963808d253670955a66d,https://github.com/imohsenb/ISO8583-Message-Client-java
in28minutes/JUnitIn28Minutes,1d734a6d35df32a6e4716484d269f37e13bf0938,https://github.com/in28minutes/JUnitIn28Minutes
iNamik/java_text_tables,6a0c4f876502a5235501cb9ff6bc56fba9934791,https://github.com/iNamik/java_text_tables
indexdata/cql-java,eed51f82aa56a5fe7632ca9074191ae5e15d6019,https://github.com/indexdata/cql-java
instana/instana-java-opentracing,81272deebbdfaef87a159f3486c66d0e947e1589,https://github.com/instana/instana-java-opentracing
InstantWebP2P/tweetnacl-java,9279c44925808ecb640b2d05189288507578cc5f,https://github.com/InstantWebP2P/tweetnacl-java
intel/jndn-mock,82ac8347ddd00385d7dddb4a34c1e12962be7906,https://github.com/intel/jndn-mock
internetitem/logback-elasticsearch-appender,c708131107e56570674b1a59f241a8b782cfa60f,https://github.com/internetitem/logback-elasticsearch-appender
in-the-keyhole/khs-sherpa,0bbb2335237323352f6dfeb404f3a28e74d75f4d,https://github.com/in-the-keyhole/khs-sherpa
io7m/aeron-guide,84a24f3c6ab64913cddd95a0cbeadc07c2ee4173,https://github.com/io7m/aeron-guide
ironpinguin/serialized-php-parser,7a9b97f9d77888d0391021637cda983c7e095aab,https://github.com/ironpinguin/serialized-php-parser
iterate-ch/java-openstack-swift,18a6d14acd5f0d01523adebfc1a5250adf48d217,https://github.com/iterate-ch/java-openstack-swift
IvanTrendafilov/Confucius,e375cb9782591434fe7eefd754cbe098fcbd20c2,https://github.com/IvanTrendafilov/Confucius
ixa-ehu/ixa-pipe-ml,16143e89472ee6809d9b34d88a9d34c8d78e2218,https://github.com/ixa-ehu/ixa-pipe-ml
ixa-ehu/ixa-pipe-tok,1ac83fe9bae2866089ea0f5b0e1b6a6d4a59934a,https://github.com/ixa-ehu/ixa-pipe-tok
iyzico/iyzipay-java,3096e83773f6ed82aeb47a2281f33fc5df9d861e,https://github.com/iyzico/iyzipay-java
j256/simplecsv,aa6b278b76a0750f1c6bf1b2ec6ab2f3da596c8b,https://github.com/j256/simplecsv
j256/two-factor-auth,d28c4da7cbe593774a7420a86257b803b67c8f5a,https://github.com/j256/two-factor-auth
jacksonpradolima/csv2bib,875932c2e624120af4d847fec1057a5604b1f6ec,https://github.com/jacksonpradolima/csv2bib
jackyfd/collectionX,5efb1b8bad14e5cb8b385ed659740d6f56d9fd69,https://github.com/jackyfd/collectionX
jaeheonshim/ChessBoard,10a96f9c2b44d488dec92479db36d806d1f2feca,https://github.com/jaeheonshim/ChessBoard
jagrosh/MusicBot,e595de2033a2c17a02d518d89baa29e33f1e46fa,https://github.com/jagrosh/MusicBot
jahlborn/sqlbuilder,7d1d94b9f50023eb9ee6e52fa9e40ef5871b95fe,https://github.com/jahlborn/sqlbuilder
jamf/AppConfig-Generator,2d23c1eeab59edddafac2da30d0c963406ef7a72,https://github.com/jamf/AppConfig-Generator
JanGorman/jersey-passbook,f1fbff0be610ee9ce04f4932dab90980df21a00a,https://github.com/JanGorman/jersey-passbook
jano7/executor,afa9dd02560c69e26f4addcd5b68500c5e95241b,https://github.com/jano7/executor
jarekratajski/badlam,8230b3df93bee9ea2e5920ed6072aaaac2aaeced,https://github.com/jarekratajski/badlam
javadelight/delight-fileupload,1abb359e84ae9d446264db1077cb95e7452d70a2,https://github.com/javadelight/delight-fileupload
javadev/moneytostr,e5e95f3ae873ebcf8187891d4d509c6e8f100a9d,https://github.com/javadev/moneytostr
JavadocMD/simplelatlng,84351103de1f54439e4e8267ca0c16d2c8f32d29,https://github.com/JavadocMD/simplelatlng
javagl/Common,70d9658d8611f26c5c7038976201263d9b2e9fa5,https://github.com/javagl/Common
javagl/Obj,da3e9878c6677f32daa2281c6656817411b12a01,https://github.com/javagl/Obj
javalite/jar-explorer,456390f4ea40956003b0f23d304ca6fdee1acf6b,https://github.com/javalite/jar-explorer
java-sepa-xml/java-sepa-xml,9d778b329f9a7ca5eb168155651b0f036daf55cb,https://github.com/java-sepa-xml/java-sepa-xml
javastar920905/mdbook,c23b809fc777e9f3ddc8bfe4abaf50edb947249c,https://github.com/javastar920905/mdbook
Javastro/jsofa,e8dc8ed3e9d43c9e581d09b0f13cd209110e23f4,https://github.com/Javastro/jsofa
jbossas/staxmapper,5e6727bfbd03c564c8cc10c0d1cbaaec07b3a5a9,https://github.com/jbossas/staxmapper
jcabi/jcabi-ssl-maven-plugin,786b48240b2567884292c50cd783653ad1b46193,https://github.com/jcabi/jcabi-ssl-maven-plugin
jcbvm/i18n-editor,2c8b7b5afbf2a8963cad9400bf0954340a0accd3,https://github.com/jcbvm/i18n-editor
jchambers/fast-uuid,9a60f414719792fe52d6273aa0f9d114f6f6469a,https://github.com/jchambers/fast-uuid
jchambers/id-obfuscator,0a526e6fcdb4cda9c327de6b42236303926aee86,https://github.com/jchambers/id-obfuscator
jchambers/jeospatial,679aaaea1411e3c8cd285fedf516321eef05c90a,https://github.com/jchambers/jeospatial
JeffLi1993/java-core-learning-example,09f71b5606eeec1c65afafa4b3c7eddcc4a96732,https://github.com/JeffLi1993/java-core-learning-example
jenkinsci/syslog-java-client,07b423e5dd396b3aaeab30d19b12bfe230ec524d,https://github.com/jenkinsci/syslog-java-client
jenshadlich/S3-Performance-Test,7e1aaef8f43ef6795fc9ff2cb5da1985b9e04270,https://github.com/jenshadlich/S3-Performance-Test
jetlang/remoting,505aadcc72f28bdf1796ce6fc5b490cece2e5375,https://github.com/jetlang/remoting
jfinal/jfinal,076e76a4941c989d7f535035295aa3d055123131,https://github.com/jfinal/jfinal
jhalterman/concurrentunit,3a67385e0f9f11197512a3457ddb09c3c927304f,https://github.com/jhalterman/concurrentunit
jhalterman/typetools,be90aabf5ffb05643a6767ed6e07ad45f4f643ac,https://github.com/jhalterman/typetools
jiangxincode/SearchEngine,c6b8f29544b103b3213f053bf1c01f8749a30c17,https://github.com/jiangxincode/SearchEngine
jitsi/bccontrib,dfaa913b0dda9ebdd8e1f134923fe27f1bf35b81,https://github.com/jitsi/bccontrib
jitsi/jitsi-webrtc-vad-wrapper,59923d3f9ecf8059f9fe61c17d420f5df538ca08,https://github.com/jitsi/jitsi-webrtc-vad-wrapper
jlawrie/opencsv,ae05f8001106f45644e60841e0e5ac8b71eab352,https://github.com/jlawrie/opencsv
jmazzitelli/prometheus-scraper,220c3c330d157dd3364bc05eaa8780f1bcd9ba1e,https://github.com/jmazzitelli/prometheus-scraper
jmurty/java-xmlbuilder,0fbd3bc7512f5054711fa6d9ba7160d07ede9cf3,https://github.com/jmurty/java-xmlbuilder
jnr/jnr-constants,f8c94f3a17e60b1737d130fbb9b5925e3206f13b,https://github.com/jnr/jnr-constants
JodaOrg/joda-collect,03fb9d1963979100cf0fc0cefa5c4393392d5364,https://github.com/JodaOrg/joda-collect
JodaOrg/joda-time-i18n,f28884a2174ddde6060369e04441c504eb791e91,https://github.com/JodaOrg/joda-time-i18n
johnlcox/toml4j,7e5db7d82e154594e79a31432581f4bdbff7b460,https://github.com/johnlcox/toml4j
JohnsProject/JGameEngine,58ab2a68198f234b96fc12aa1f8ad9eb73ae8a0e,https://github.com/JohnsProject/JGameEngine
jonatan-kazmierczak/class-visualizer,71015106c3316c02d366af71d9883c909d9ac772,https://github.com/jonatan-kazmierczak/class-visualizer
jon-hanson/parsecj,00cbfde7caaa258287f03d00981103655a076587,https://github.com/jon-hanson/parsecj
joniles/rtfparserkit,26c80c8700eef4c127a7a12ec4af35f190993b21,https://github.com/joniles/rtfparserkit
jonpereiradev/diff-objects,554e61d82d86a6bc3bf128f8223eb53f6dcbd513,https://github.com/jonpereiradev/diff-objects
JoonasVali/jartin,d54d145b05666c9e5661fd27ab4c128eb05f1c9f,https://github.com/JoonasVali/jartin
jramoyo/indexed-file-reader,ab346d0d1e55b3a81d31449dc70f674d543ad537,https://github.com/jramoyo/indexed-file-reader
jriecken/gae-java-mini-profiler,9cb1ba6524dc3baf25f59d9098173b9bb1ecb7c8,https://github.com/jriecken/gae-java-mini-profiler
jrmelsha/keccak,63a9965a77298e94ee02396de4b46d3214885b83,https://github.com/jrmelsha/keccak
jruby/jcodings,4eb6216f88f2b4ce80b555cc58e3f86e88b72c86,https://github.com/jruby/jcodings
jruby/joni,d4696c4f6dcdd1484895abae4b9b3c62874759e1,https://github.com/jruby/joni
julienchastang/charts4j,08201256063f8de7c19d5cc18dab112c7b9953b7,https://github.com/julienchastang/charts4j
julietkilo/CANBabel,faccd2a514c0d8292f928b3849d5906f72eb48b1,https://github.com/julietkilo/CANBabel
jvirtanen/config-extras,57e1bc536e380d7b79f22cc832fa59f7a9bc3e8f,https://github.com/jvirtanen/config-extras
jvitorr/Jeasier,2bf3fe785ae6b833a0cc113a4a739f7256baaea2,https://github.com/jvitorr/Jeasier
jzy3d/jGL,7b66a622b133b096da5e9ca21632218db6196db1,https://github.com/jzy3d/jGL
kabutz/striped-executor-service,e70d183aad5316763b229066f492d186bbe5a9ae,https://github.com/kabutz/striped-executor-service
kamranzafar/jtar,4b669cffd740b821c666f3e27d54c6a19d50be3f,https://github.com/kamranzafar/jtar
KasperFranz/AntiAd,e0b18ba295e21e3b756b94b86e18dccaeb7f2b90,https://github.com/KasperFranz/AntiAd
kayahr/pherialize,0f580d0b512b8aa4612052a90dcd6f6a6a3d9272,https://github.com/kayahr/pherialize
kazuhikoarase/jaconv,ffb416e3f0855994746ccc5e4a0220fbb1fae232,https://github.com/kazuhikoarase/jaconv
KevinStern/software-and-algorithms,34c07b6ac3030422c71f7b57e693c56e87de1b61,https://github.com/KevinStern/software-and-algorithms
kgalant/PackageBuilder,6dabe430885ec955e179c6b338f643c9ff367279,https://github.com/kgalant/PackageBuilder
kifj/jboss-syslog,ec96750462b36218a3764e29a41dd8165a3855dd,https://github.com/kifj/jboss-syslog
kittylyst/ocelotvm,de9652e3f1f3009bfd075de885f149f6f1f2cde1,https://github.com/kittylyst/ocelotvm
kklisura/props-to-constants-generator,3fa8be39df5a7d62b057dbf44a0ef75330b14150,https://github.com/kklisura/props-to-constants-generator
kohsuke/wordnet-random-name,3882e68fb81e1a2780016d99a78f5edc28d1f3a0,https://github.com/kohsuke/wordnet-random-name
kolchagov/java-crud-api,53a1c631747bf3202b7e19f84b43f547a6b63004,https://github.com/kolchagov/java-crud-api
konsolas/ConditionalCommands,26e3a9dcae0ebc2d3930ffd95e177aafc9fe0ea2,https://github.com/konsolas/ConditionalCommands
KosherJava/zmanim,328eee8810a1190c3f55080e6ac3b265e86620a5,https://github.com/KosherJava/zmanim
kravchik/jcommon,59ca431a6bfc295544068b456e17430ba88a0571,https://github.com/kravchik/jcommon
kristofa/wicket-tagcloud,d582ded05c4162ed6ff42ab8d8ee8d592fa24650,https://github.com/kristofa/wicket-tagcloud
krpors/delver,e14abd789dd5c647ea85bfeb6bcc900135bd6c42,https://github.com/krpors/delver
Kuangcp/NettyBook2,2a8472cc970f91c8d7d8c93b6436c3d2370a3e30,https://github.com/Kuangcp/NettyBook2
Kugin/data-reconciliation,bbd4460e027fe190afa05a478a26ae883f320592,https://github.com/Kugin/data-reconciliation
kungfoo/geohash-java,6e9a2ba881cbfee23721b7c017c5717647beed20,https://github.com/kungfoo/geohash-java
kwart/demo-kerberos-in-java,a1114c0c19922cc26b30032ee112ce8731159dd3,https://github.com/kwart/demo-kerberos-in-java
Labs64/swid-generator,eabe4e6afb77d2969a4e41cc7b2af44bb787047b,https://github.com/Labs64/swid-generator
lafaspot/ja3_4java,cf2c574eea699a72db57312627d1ca2ed8809131,https://github.com/lafaspot/ja3_4java
LatencyUtils/LatencyUtils,f09df9868a086759f912376b992f220fca959132,https://github.com/LatencyUtils/LatencyUtils
Lcry/java-png-compress-util,9615ffb119a1a134027b99d7dcc86786aaed62c4,https://github.com/Lcry/java-png-compress-util
lemire/externalsortinginjava,46b9a9afc93a6cb0a76ef03873422d637a763ff0,https://github.com/lemire/externalsortinginjava
leonbloy/pngj,fd2a2ea75a517b9d21d97a3b9280df3cc33572d6,https://github.com/leonbloy/pngj
lerndevops/samplejavaapp,b8f017e5f62caa206123bcfa2b209e4fe7083bb5,https://github.com/lerndevops/samplejavaapp
levigo/jbig2-imageio,478bfcde2f89a196b550cf923b74cf231a6be09b,https://github.com/levigo/jbig2-imageio
lexburner/kdio,29ddf366af2f7fcc0fb6a26b66a3c47a2e77e93b,https://github.com/lexburner/kdio
lfkdsk/bnf-ast,4a346d9b7bdbab151a8b5706ef99eca1b2b5a62d,https://github.com/lfkdsk/bnf-ast
liangbaika/validate,1efc3e9c4236b0ec7225af01054c146c9a8aeb4a,https://github.com/liangbaika/validate
LianjiaTech/json-diff,7b410053a79162e43fe48a0f74579c8f5bf32677,https://github.com/LianjiaTech/json-diff
libcoolsocket/java,0869d28e4195fc0c422004afe7b697aba2b83305,https://github.com/libcoolsocket/java
LibrePDF/OpenRTF,9ca2c4c1fc320bdf55f3794e1f647a67db7bce87,https://github.com/LibrePDF/OpenRTF
lightoze/gwt-i18n-server,96de53288e9bf31721d7b0e2a1d9f7b6ce1a7e83,https://github.com/lightoze/gwt-i18n-server
lingyejun/tick-authenticator,59513110bad4d53f403c94dbe73ad8ccdfb14c50,https://github.com/lingyejun/tick-authenticator
linux-china/rocker-template-demo,1259b4c32aa2e1a0d03d36e47e8a3b314dd3761d,https://github.com/linux-china/rocker-template-demo
liqpay/sdk-java,efc75cdc718ab0f993b83bd94d1aa8ea7ebd176d,https://github.com/liqpay/sdk-java
lizard-framework/lizard-spi,33ca938bd73a894dac7b74c3d698950756a18b99,https://github.com/lizard-framework/lizard-spi
llatinov/sample-dropwizard-rest-stub,59e1b8c8b94569b7349521cdcf26b9a22000b1cd,https://github.com/llatinov/sample-dropwizard-rest-stub
loehndorf/scengen,5e11067f76f5631a31b75f823cd3666a769b098f,https://github.com/loehndorf/scengen
LogisticsCraft/OcclusionCulling,3a813013e84a07e6968c47b63959ff92f050d19f,https://github.com/LogisticsCraft/OcclusionCulling
logpresso/CVE-2021-44228-Scanner,35c37dd6941d6b77d103229302cadd473b97a816,https://github.com/logpresso/CVE-2021-44228-Scanner
loong0306/commutils4j,7b0d740fba40f8326673bf032d9c48392ad6d422,https://github.com/loong0306/commutils4j
lucaspouzac/contiperf,e5cb4be446e80917db4dc6b14e54956113ffbaf1,https://github.com/lucaspouzac/contiperf
luigiselmi/flink-kafka-consumer,efc2f49cce1956b6a2b48c3d91fc34d9b4baf704,https://github.com/luigiselmi/flink-kafka-consumer
lujinfeifly/jsoncode,618527d1d95fdc9ae0668842fb03deeb93b3aff4,https://github.com/lujinfeifly/jsoncode
m09/syllable-counter,7fd920ab1d8c6b1eaea23644067c97f330fc77f6,https://github.com/m09/syllable-counter
magdel/MapNav,97c4f93f02a56aa1ce2b2ffc8d0cd41ed150e9b3,https://github.com/magdel/MapNav
ManuelB/facebook-recommender-demo,25d9a6cdf73acdf1fe58425ed7282bec11251ca5,https://github.com/ManuelB/facebook-recommender-demo
maping/java-maven-calculator-web-app,a5f059cbdb1010cb8d1279b5bb951145d3470290,https://github.com/maping/java-maven-calculator-web-app
MarkShen1992/Mashibing_High_Concurrency,f408144caf72de0391f6e271eec6b92021ab1ca4,https://github.com/MarkShen1992/Mashibing_High_Concurrency
marschall/path-classloader,1acaa254c444f39fc6dbcc3d3208c2e2d74e800a,https://github.com/marschall/path-classloader
marschall/svn-diffstat,21debcca7af71007688fa49f30e71f37fe59689d,https://github.com/marschall/svn-diffstat
martincooper/java-datatable,e1e6268f26a70f2d23ac362c5774d21f157b120d,https://github.com/martincooper/java-datatable
marwin1991/keep-changelog-maven-plugin,7f2b8734a5261de17f21c3ea43f351625ea4742f,https://github.com/marwin1991/keep-changelog-maven-plugin
Maschell/JNUSLib,ac7637e7bfe06299e69a82ee241638ebdb5017ce,https://github.com/Maschell/JNUSLib
mateiw/littlebasic,0385dd0f568284652b2a230d39130f3eecb8631a,https://github.com/mateiw/littlebasic
matthewhorridge/mdock,241bb8a1b0b4bbac159f5d04326299af24ff232c,https://github.com/matthewhorridge/mdock
mattsheppard/gethostname4j,466cb6a6e3e19a8d5d9d4a8dc5657000a1521f0b,https://github.com/mattsheppard/gethostname4j
maxmind/geoip-api-java,0ed8a38981512667533d47204486aae0278a1bc8,https://github.com/maxmind/geoip-api-java
maxtomin/decimal,7d88d893900515f8a927c6df4ada8ccedbe7051f,https://github.com/maxtomin/decimal
mdeanda/lorem,b340dfb840716f7eb60f9febd104087913f2beae,https://github.com/mdeanda/lorem
mduerig/json-jerk,b4822a7123e272bfca435161d88b7935c43b7772,https://github.com/mduerig/json-jerk
medmes/keycloak-monitoring-spi,5e0f4a6e37967a33d728db07f7af1dd51b1f5cd2,https://github.com/medmes/keycloak-monitoring-spi
meixuesong/aggregate-persistence,692371a515f0a645a03af97f17575c542f3307b3,https://github.com/meixuesong/aggregate-persistence
metamug/java-jwt,a6c6bc204914154cf0598f5e9c44949b07729683,https://github.com/metamug/java-jwt
mfathi91/persian-date-time,cabd86bae728789b5bea0ca24e40f5421abad258,https://github.com/mfathi91/persian-date-time
michaeltandy/log4j-json,e64a67003e16e688b24d8a38f5b89169870a8f59,https://github.com/michaeltandy/log4j-json
michaelwittig/java-q,fc35bae32d242edd00d5010b5477e227a210af36,https://github.com/michaelwittig/java-q
MieskeB/json-api-spring-boot,acd8a220a03478c69345c95b28f6ea0debcf04a6,https://github.com/MieskeB/json-api-spring-boot
mike706574/java-map-support,7cb09f34c24adfaca73ad25a3c3e05abec72eafe,https://github.com/mike706574/java-map-support
mikera/mikera,05d35c5bf83a0141d932854b2295f198be3a6ead,https://github.com/mikera/mikera
mikera/randomz,559514611827513d67beb427cd5dfa86187ce9dd,https://github.com/mikera/randomz
mileshenrichs/QuiFFT,4f2cbe797b8dc7f8094caaa41f4551015c90495b,https://github.com/mileshenrichs/QuiFFT
mincloud1501/DevOps,32c17b00550f466044388c5e9994af0069332968,https://github.com/mincloud1501/DevOps
MitchTalmadge/ASCII-Data,8d92bf165a1b833c5ebfa816f3d1fb05fc20f110,https://github.com/MitchTalmadge/ASCII-Data
Mixermachine/base-test,9ff0805e470db64f487f1ffb5220efc29a5274e7,https://github.com/Mixermachine/base-test
mixpanel/mixpanel-java,5fadb1fad100bdc03782372b9f8381f1511fda85,https://github.com/mixpanel/mixpanel-java
mjsalerno/UnoBot,4ee2ef9abe11a299a434f9ea998b6dddd8a4b0aa,https://github.com/mjsalerno/UnoBot
mlaccetti/rocksaw,c1847d173cfe1827f8c036e7878672f540c4f56a,https://github.com/mlaccetti/rocksaw
mmastrac/nanojson,6ca7be998919bb1e95dfc9eda9e25eb2db85f73d,https://github.com/mmastrac/nanojson
MottoX/BeanUtils,640eb2036d951e73b9e57bd71d845b8b71bc830f,https://github.com/MottoX/BeanUtils
MottoX/TAOMP,44233bce3fbf341625aaa7062db8c0562483df7e,https://github.com/MottoX/TAOMP
moznion/java-random-string,7ad01fb3d758f5640e1f7c505486d0e9353f1a8b,https://github.com/moznion/java-random-string
msarhan/ummalqura-calendar,fc1c70bfbd29dc28638ae123bf2a02f3ff05230d,https://github.com/msarhan/ummalqura-calendar
msojocs/OmenChallengeHelper,202d0739719f658530bec6b1afeec99eb876702b,https://github.com/msojocs/OmenChallengeHelper
murreIsCoding/auth,1791f8687bc4dfb402f977c68ef1923db2bb64ab,https://github.com/murreIsCoding/auth
naosense/markdown-preview-sync,7abbb0e503f08d67f9f0271a9456c1246c08462f,https://github.com/naosense/markdown-preview-sync
NawaMan/NullableJ,b7f6c26eb51cf26f2f1f4209fab19a8a7dce6d86,https://github.com/NawaMan/NullableJ
Neop/mudmap2,070650853bc37663525f0d62fb54a029e364eafd,https://github.com/Neop/mudmap2
neo-search/multiple-string-searcher,07b6b876525e3df040b368a185f936f8d618dd31,https://github.com/neo-search/multiple-string-searcher
netarchivesuite/heritrix3-wrapper,37be44a6587441665156f77cd848b0efaa3911c0,https://github.com/netarchivesuite/heritrix3-wrapper
nicolas-raoul/jakaroma,5c7b32ba38b042bc4342e92aa342a54f4ba107ec,https://github.com/nicolas-raoul/jakaroma
NightFlightCaptain/ssm,6ddc8a73a953d8c9631751c12a4ca064d03ba02e,https://github.com/NightFlightCaptain/ssm
ning/compress,b206cc90d673c4230dc65ea00342f77e742640a8,https://github.com/ning/compress
ning/tr13,2f2544f1b771feec7280f3048f8836424ac92079,https://github.com/ning/tr13
NishkarshRaj/Maven-Using-CMD,40497c2a35353e82f2d44f9e81763ceb703711dd,https://github.com/NishkarshRaj/Maven-Using-CMD
noelherrick/jell,5354b9bd88dbbd710758601a5ec20e49847904fb,https://github.com/noelherrick/jell
noophq/subtitle,04fdf39bb73bccab6a2a4de5de4d1fa8dd0bb202,https://github.com/noophq/subtitle
Nordstrom/nifi_terraform_generator,b6796f091190f109893807e4a0c514e6d39b8006,https://github.com/Nordstrom/nifi_terraform_generator
nothingax/micro-DB,1bbae368f7670f94130606fa65bcbc8ccbb89b98,https://github.com/nothingax/micro-DB
npathai/hamcrest-optional,591c782260470c4d2731c53aaed27631b867e0cf,https://github.com/npathai/hamcrest-optional
nurkiewicz/typeof,2663851363d0bc887da4efe29b340dc1b9ae24ca,https://github.com/nurkiewicz/typeof
ocaffe/numero-por-extenso,9c2ef599885d255c18d78b8da9ccde796d218d9f,https://github.com/ocaffe/numero-por-extenso
ocpsoft/common,2a0fc5c74c7c71b45a45cbaadbb8eb8f0e5f482f,https://github.com/ocpsoft/common
odiszapc/nginx-java-parser,96c79cee3fe8447fc0a46e450e8df27ebd5fff82,https://github.com/odiszapc/nginx-java-parser
offbynull/kademlia,abb3881d7c6581ffbd6fd933f3e78eacabf4d19c,https://github.com/offbynull/kademlia
ogrodnek/java_fathom,a5b53f694010a6dec67cb860b8952e9264618e96,https://github.com/ogrodnek/java_fathom
olcaytaner/201-DataStructures-Java,0fe0ba80da9ced69302a9d96280ad5fee6986f5f,https://github.com/olcaytaner/201-DataStructures-Java
ooxi/jdatauri,40fb26825f1ea2248fcf7b6dd38486dab9e993e5,https://github.com/ooxi/jdatauri
openapi-tools/swagger-maven-plugin,524970448a09180b46e9085dc00418b177cf0833,https://github.com/openapi-tools/swagger-maven-plugin
OpenGamma/ElSql,5c9f16cdac2f16ea2ce9e15fc0f9424bba81e318,https://github.com/OpenGamma/ElSql
openskynetwork/java-adsb,7d73726841d98357da360ea631bbe12d3def86cc,https://github.com/openskynetwork/java-adsb
opentracing-contrib/java-concurrent,459cf967b04d6c85af8e6feaf4cc0a9454d7702d,https://github.com/opentracing-contrib/java-concurrent
OrhanKupusoglu/bazelize-maven-plugin,dbdb74b5301b7bce4d92a7e1d640b1117791fc64,https://github.com/OrhanKupusoglu/bazelize-maven-plugin
OWASP/json-sanitizer,fc612ab374de73d03864d56fb87b6a103b234489,https://github.com/OWASP/json-sanitizer
package-url/packageurl-java,47351deccffb9394df42b913f59ffc00741af0b6,https://github.com/package-url/packageurl-java
patrickfav/uber-adb-tools,72d87a501add1a81f1467e9b6b0caa6e14cd962d,https://github.com/patrickfav/uber-adb-tools
pawandubey/griffin,2c15a3aabeeb490d97299ef8d73ca8406730330e,https://github.com/pawandubey/griffin
Payment-Components/demo-sepa,fb8da47d0cd13e022d1233e74b7325231c84022e,https://github.com/Payment-Components/demo-sepa
paypal/Gibberish-Detector-Java,8bb3484b2ee90bcec9f3d7adc2c861d27bf58cf7,https://github.com/paypal/Gibberish-Detector-Java
pedrovgs/Algorithms,b04396ba1a8bf094494f9ba514ecbe806fdb9776,https://github.com/pedrovgs/Algorithms
peter-lawrey-admin/Chronicle-Ticker,53e30d56e2bd8a3a6039fa0c8db003d554c3998a,https://github.com/peter-lawrey-admin/Chronicle-Ticker
PhantomThief/thrift-pool-client,e88853a79c08b140cd1c7251fd0e0cffebb31582,https://github.com/PhantomThief/thrift-pool-client
pheerathach/promptpay,78f5c9f1f68723fb2e6fcda19cb677ab1c1771c9,https://github.com/pheerathach/promptpay
pingcap/tidb-loadbalance,b1d62a4561fee7c525ae4c640a10f55c4702755b,https://github.com/pingcap/tidb-loadbalance
PlayPen/playpen-core,dd867086481d93a439cb0270eaa7272bacf75493,https://github.com/PlayPen/playpen-core
PoslavskySV/libdivide4j,c58b377a7333cf21e830f2b30efafa6237d452c8,https://github.com/PoslavskySV/libdivide4j
pouyaesm/signed-community-detection,2782685491fae8c05963912c517983e4437605c0,https://github.com/pouyaesm/signed-community-detection
prat-man/unique4j,6701cef90096d0632957b2cab7d5c293f009890c,https://github.com/prat-man/unique4j
profesorfalken/jPowerShell,fe785459bca019e6d0dd2dda7cc7ee4074219592,https://github.com/profesorfalken/jPowerShell
profesorfalken/jSensors,cf5cb3d542c845a9aaf0ee2be4e129f280e1d53c,https://github.com/profesorfalken/jSensors
Proteus1989/Air-Explorer-Decrypter,7edc807f326e3cbf12a1fba915bc708ffb498e6b,https://github.com/Proteus1989/Air-Explorer-Decrypter
prpatel/serverless-java-mini-workshop,969709db01d2f193a0c4d9fe14a6e9eac70e76f9,https://github.com/prpatel/serverless-java-mini-workshop
purcell/jargs,6c756a21be0c512d27216f074518718db86dbf40,https://github.com/purcell/jargs
PureMVC/puremvc-java-standard-framework,8d2d9f9bd2b3180e0a256f47f72385648fdd17e8,https://github.com/PureMVC/puremvc-java-standard-framework
PvdBerg1998/PNet,da35df69da0d906db056e42dfae64de47a7a3666,https://github.com/PvdBerg1998/PNet
qala-io/java-beginner-course,35ce88f14a1462487c8abf8cd5444a95878c4bbb,https://github.com/qala-io/java-beginner-course
qmx/jitescript,ea2bd4d31996d8e93dfa27300ddfa45c5e428abc,https://github.com/qmx/jitescript
qqilihq/property-editor,82561a272185a43cb4bdf5ca291f733837d4b7de,https://github.com/qqilihq/property-editor
qwhai/algorithms-sort,44caf8a418e7b4972569ce02d9e196f92f2d57ae,https://github.com/qwhai/algorithms-sort
RakhmedovRS/DataStructuresAndAlgorithmsInJava2ndEdition,4a2c629bdf41c562d708dc378b9d3d30f434e4ed,https://github.com/RakhmedovRS/DataStructuresAndAlgorithmsInJava2ndEdition
ralscha/bsoncodec,fb86075552e0111d2109cc5f204928de346b0022,https://github.com/ralscha/bsoncodec
raymanrt/orientqb,aad64874ca35b677e70a428b3b0405432eb36c50,https://github.com/raymanrt/orientqb
RealZimboGuy/ewelink-api-java,a35563d202cf98b4076f664d5d40872e846e0bec,https://github.com/RealZimboGuy/ewelink-api-java
reckart/tt4j,2a4fa8280b6fe60b72426bdac10794b5feb5d39f,https://github.com/reckart/tt4j
reggert/reb4j,93df68ae06410e2f8c7d52c98db708fc386ae4f4,https://github.com/reggert/reb4j
resourcepool/ssdp-client,f6a0516a3d2135a6ec0f0aa1ce7ef3d1c3451444,https://github.com/resourcepool/ssdp-client
RestComm/jasn,6554b842f7e5b5a4d66522d8385bc7f5f7184aec,https://github.com/RestComm/jasn
retog/wymiwyg-commons-core,5b5ba4fef4e810b8cea0ac08ce105fa402eaee3c,https://github.com/retog/wymiwyg-commons-core
retomerz/mosquito,7494e071af4ed8f80062b951a87cbb9e707969dd,https://github.com/retomerz/mosquito
rex-soft/rexdb,78fc873dd4f8040734e9aa78f4353fd864ec88bb,https://github.com/rex-soft/rexdb
