Imaginary11/bionic-utils,13,7,FALSE
imixs/muluk,11,1,FALSE
imohsenb/ISO8583-Message-Client-java,107,50,FALSE
in-the-keyhole/khs-sherpa,29,11,FALSE
in28minutes/JUnitIn28Minutes,208,302,FALSE
iNamik/java_text_tables,57,14,FALSE
indeedeng/mph-table,95,19,FALSE
indeedeng/vowpal-wabbit-java,50,16,FALSE
indexdata/cql-java,11,5,FALSE
indrabasak/bouncycastle-fips-examples,10,2,FALSE
InfoSec812/sonar-auth-google,26,25,FALSE
Ingenico-ePayments/connect-sdk-java,33,24,FALSE
inreachventures/aws-signing-request-interceptor,88,40,FALSE
instana/instana-java-opentracing,19,6,FALSE
InstantWebP2P/tweetnacl-java,42,28,FALSE
intel/jndn-mock,0,6,FALSE
internetitem/logback-elasticsearch-appender,224,134,FALSE
intoolswetrust/jsignpdf,296,117,FALSE
intuit/graphql-filter-java,62,27,FALSE
inversoft/jackson5,0,0,FALSE
inversoft/restify,0,2,FALSE
io7m/aeron-guide,14,12,FALSE
iorga-group/debattons,11,8,FALSE
iost-official/java-sdk,13,7,FALSE
iotaledger/cliri,24,7,FALSE
ipeirotis/Get-Another-Label,69,26,FALSE
iquadrat/sbb-train-scheduler,10,7,FALSE
iris-edu/stationxml-seed-converter,14,11,FALSE
ironpinguin/serialized-php-parser,14,6,FALSE
Isaac315/sql-translator,12,12,FALSE
iterate-ch/java-openstack-swift,24,16,FALSE
IvanTrendafilov/Confucius,53,6,FALSE
ixa-ehu/ixa-pipe-ml,4,9,FALSE
ixa-ehu/ixa-pipe-tok,11,14,FALSE
iyzico/iyzipay-java,83,39,FALSE
j-easy/easy-flows,611,206,FALSE
j-easy/easy-states,208,86,FALSE
j256/simplecsv,24,10,FALSE
j256/simplemagic,210,45,FALSE
j256/two-factor-auth,297,110,FALSE
jackhallam/weightless-orm,24,1,FALSE
jacksonpradolima/csv2bib,18,2,FALSE
jackyfd/collectionX,10,4,FALSE
jaeheonshim/ChessBoard,33,1,FALSE
jagrosh/GiveawayBot,613,300,FALSE
jagrosh/MusicBot,4462,2271,FALSE
jagrosh/Vortex,547,319,FALSE
jahlborn/jackcess,112,28,FALSE
jahlborn/jackcessencrypt,11,3,FALSE
jahlborn/sqlbuilder,166,54,FALSE
jai-imageio/jai-imageio-core,231,85,FALSE
jamf/AppConfig-Generator,23,7,FALSE
JanGorman/jersey-passbook,7,3,FALSE
jano7/executor,23,4,FALSE
janssk1/maven-graph-plugin,50,22,FALSE
jarekratajski/badlam,20,5,FALSE
JaroslavTulach/heapdump,16,4,FALSE
JaroslavTulach/SelfGraal,12,1,FALSE
jarslab/babel-maven-plugin,25,9,FALSE
jasminb/jsonapi-converter,272,80,FALSE
java-sepa-xml/java-sepa-xml,28,18,FALSE
javadelight/delight-fileupload,10,3,FALSE
javadev/moneytostr,40,23,FALSE
javadev/sqltojava,11,6,FALSE
JavadocMD/simplelatlng,91,21,FALSE
javagl/Common,0,0,FALSE
javagl/Obj,172,38,FALSE
javalite/jar-explorer,96,23,FALSE
javamelody/jira-confluence-javamelody,11,6,FALSE
JavaMoney/jsr354-ri-bp,9,14,FALSE
javamonkey/beetl2.0,419,113,FALSE
javastar920905/mdbook,11,5,FALSE
Javastro/jsofa,19,4,FALSE
jbossas/jboss-dmr,27,45,FALSE
jbossas/staxmapper,10,24,FALSE
jbrundege/taro,14,11,FALSE
jcabi/jcabi-maven-plugin,28,22,FALSE
jcabi/jcabi-ssl-maven-plugin,10,16,FALSE
jcbvm/i18n-editor,358,72,FALSE
jchambers/fast-uuid,160,17,FALSE
jchambers/id-obfuscator,27,7,FALSE
jchambers/jeospatial,40,14,FALSE
JCVenterInstitute/VIGOR4,16,11,FALSE
jdbc-observations/datasource-proxy,646,76,FALSE
jdubois/spring-on-azure,11,14,FALSE
jedicontributors/jedi-kafka-client,11,5,FALSE
JeffLi1993/java-core-learning-example,1663,734,FALSE
jenkinsci/custom-distribution-service,21,16,FALSE
jenkinsci/syslog-java-client,82,69,FALSE
jenshadlich/S3-Performance-Test,34,14,FALSE
jericks/geometrycommands,24,4,FALSE
jericks/geoserver-shell,47,11,FALSE
jericks/parboiled-wkt,10,4,FALSE
JervyShi/nacos-embedded,10,2,FALSE
jessin20161124/miniDubboOpen,25,5,FALSE
JetBrains/jetCheck,78,6,FALSE
jetlang/remoting,30,11,FALSE
jetty-project/jetty-eventsource-servlet,29,10,FALSE
jfaster/mango,919,407,FALSE
jfinal/jfinal,3226,1391,FALSE
jghoman/haivvreo,59,28,FALSE
jhalterman/concurrentunit,413,47,FALSE
jhalterman/lyra,265,76,FALSE
jhalterman/typetools,603,97,FALSE
jhunters/jprotobuf,842,281,FALSE
jiangxincode/SearchEngine,32,22,FALSE
jillesvangurp/osm2geojson,20,7,FALSE
jinahya/bit-io,33,9,FALSE
jingpeicomp/id-generator,274,82,FALSE
jitsi/bccontrib,14,18,FALSE
jitsi/jitsi-webrtc-vad-wrapper,54,33,FALSE
jitsi/otr4j,29,79,FALSE
jjohannes/gradle-module-metadata-maven-plugin,12,5,FALSE
jklingsporn/vertx-push-onesignal,15,3,FALSE
jlawrie/opencsv,72,45,FALSE
jlinn/quartz-redis-jobstore,134,63,FALSE
jmazzitelli/prometheus-scraper,30,19,FALSE
jmurty/java-xmlbuilder,106,24,FALSE
jnr/jnr-constants,10,23,FALSE
jnr/jnr-enxio,30,25,FALSE
jnr/jnr-ffi,1187,193,FALSE
jnr/jnr-netdb,13,4,FALSE
jnr/jnr-process,35,13,FALSE
jnr/jnr-unixsocket,273,80,FALSE
JodaOrg/joda-collect,26,8,FALSE
JodaOrg/joda-time,4965,1011,FALSE
JodaOrg/joda-time-hibernate,42,45,FALSE
JodaOrg/joda-time-i18n,28,3,FALSE
joel-costigliola/assertj-neo4j,13,16,FALSE
joelittlejohn/embedmongo-maven-plugin,89,53,FALSE
johnlcox/toml4j,13,7,FALSE
johnlpage/POCDriver,198,86,FALSE
JohnsProject/JGameEngine,15,1,FALSE
jon-hanson/parsecj,111,5,FALSE
jonatan-kazmierczak/class-visualizer,161,26,FALSE
jonathanhds/sql-builder,71,30,FALSE
joniles/rtfparserkit,97,42,FALSE
jonpereiradev/diff-objects,11,0,FALSE
JoonasVali/jartin,12,2,FALSE
jordw/heftydb,163,19,FALSE
joshgontijo/rest-client,21,5,FALSE
jottley/spring-social-salesforce,33,37,FALSE
jpenren/thymeleaf-ui-dialect,18,1,FALSE
jprante/elasticsearch-csv,42,7,FALSE
jprante/elasticsearch-transport-websocket,113,22,FALSE
jprante/log4j2-elasticsearch,27,17,FALSE
jqassistant-archive/jqa-graphml-plugin,0,3,FALSE
jqassistant-archive/jqa-javaee6-plugin,0,1,FALSE
jramoyo/indexed-file-reader,28,14,FALSE
jriecken/gae-java-mini-profiler,20,6,FALSE
jrmelsha/keccak,12,1,FALSE
jruby/jcodings,21,29,FALSE
jruby/joni,162,84,FALSE
js-cookie/java-cookie,60,21,FALSE
jsolve/templ4docx,49,49,FALSE
jsonld-java/jsonld-java,371,194,FALSE
jsunsoftware/http-request,11,6,FALSE
jtidy/jtidy,47,29,FALSE
jtmelton/attack-surface-analyzer,16,3,FALSE
juandesi/email4j,46,15,FALSE
julienchastang/charts4j,140,49,FALSE
julietkilo/CANBabel,147,40,FALSE
junichi11/netbeans-color-codes-preview,33,8,FALSE
justauth/JustAuth,15771,2695,FALSE
jvirtanen/config-extras,1,2,FALSE
jvitorr/Jeasier,16,8,FALSE
jzy3d/jGL,14,5,FALSE
k55k32/simple-codegen,14,2,FALSE
kabutz/striped-executor-service,15,9,FALSE
kamaladafrica/codice-fiscale,10,8,FALSE
kamranzafar/jtar,140,41,FALSE
kapoorlabs/kiara,13,0,FALSE
KasperFranz/AntiAd,8,13,FALSE
kayahr/pherialize,102,65,FALSE
kazuhikoarase/jaconv,75,9,FALSE
keighrim/mae-annotation,59,19,FALSE
keikai/dev-ref,93,14,FALSE
keith0591/pgp-encryption,17,10,FALSE
kevin-wang001/mockj,29,15,FALSE
kevin-wang001/poi-el,18,6,FALSE
KevinStern/software-and-algorithms,115,105,FALSE
kgalant/PackageBuilder,22,9,FALSE
kifj/jboss-syslog,10,8,FALSE
killbilling/recurly-java-library,49,103,FALSE
kittylyst/ocelotvm,67,30,FALSE
kklisura/props-to-constants-generator,14,3,FALSE
klakegg/pkix-ocsp,5,10,FALSE
knowm/jspice,55,8,FALSE
koen-serneels/ws-proxy,11,9,FALSE
koendeschacht/bow-utils,0,2,FALSE
kohsuke/wordnet-random-name,130,33,FALSE
kolchagov/java-crud-api,27,10,FALSE
konsolas/ConditionalCommands,10,11,FALSE
koraktor/steam-condenser-java,100,51,FALSE
KosherJava/zmanim,93,49,FALSE
kravchik/jcommon,15,1,FALSE
kristofa/mock-http-server,78,37,FALSE
kristofa/wicket-tagcloud,0,1,FALSE
krpors/delver,15,8,FALSE
krullert/universe,19,10,FALSE
ksprojects/zkcopy,232,91,FALSE
Kuangcp/NettyBook2,10,9,FALSE
Kugin/data-reconciliation,28,25,FALSE
kungfoo/geohash-java,967,353,FALSE
Kurento/kurento-module-creator,5,31,FALSE
kwart/demo-kerberos-in-java,10,5,FALSE
L-PLUM/ContractDetection,11,2,FALSE
Labs64/swid-generator,17,9,FALSE
lafaspot/ja3_4java,18,9,FALSE
lamarios/sherdog-parser,6,2,FALSE
LarryDpk/Google-Bard,87,27,FALSE
lastaflute/lastaflute,32,7,FALSE
lastfm/coverartarchive-api,57,9,FALSE
LatencyUtils/LatencyUtils,450,57,FALSE
lazee/freemarker-java-8,48,15,FALSE
lbehnke/hierarchical-clustering-java,139,79,FALSE
Lcry/java-png-compress-util,17,4,FALSE
lemire/externalsortinginjava,249,102,FALSE
leonbloy/pngj,271,52,FALSE
leonhad/paradoxdriver,29,18,FALSE
leonliao/wechat-app-pay-java-sdk,12,3,FALSE
lerndevops/samplejavaapp,29,1594,FALSE
lettuce-io/lettuce-core,5201,936,FALSE
levigo/jbig2-imageio,29,19,FALSE
lexburner/consistent-hash-algorithm,45,17,FALSE
lexburner/kdio,117,30,FALSE
lfkdsk/bnf-ast,14,1,FALSE
liangbaika/validate,73,16,FALSE
LianjiaTech/json-diff,40,11,FALSE
libcoolsocket/java,12,3,FALSE
LibrePDF/OpenRTF,39,10,FALSE
lightningMan/flash-netty,868,577,FALSE
lightoze/gwt-i18n-server,38,9,FALSE
lingyejun/tick-authenticator,39,2,FALSE
linked-solutions/jarql,22,7,FALSE
linux-china/plantuml-gist,97,16,FALSE
linux-china/rocker-template-demo,12,2,FALSE
linux-china/toolchains-maven-plugin,40,2,FALSE
liqpay/sdk-java,15,19,FALSE
liuanxin/api-document,59,8,FALSE
liudongdong0909/mybatis-generator-core-fix,22,25,FALSE
LiveRamp/HyperMinHash-java,51,13,FALSE
lizard-framework/lizard-spi,12,7,FALSE
llatinov/sample-dropwizard-rest-stub,14,19,FALSE
locationtech/spatial4j,924,167,FALSE
loehndorf/scengen,11,4,FALSE
LogisticsCraft/OcclusionCulling,10,3,FALSE
logpresso/CVE-2021-44228-Scanner,854,178,FALSE
loong0306/commutils4j,16,4,FALSE
lrozenblyum/chess,11,3,FALSE
lucaspouzac/contiperf,57,25,FALSE
lucidworks/spark-solr,443,253,FALSE
luigiselmi/flink-kafka-consumer,11,9,FALSE
lujinfeifly/jsoncode,59,7,FALSE
lukas-vlcek/elasticsearch.demo,20,21,FALSE
lukfor/pgs-calc,20,3,FALSE
lyg5623/lightgbm_predict4j,83,36,FALSE
lzgabel/camunda-cloud-bpmn-converter,10,6,FALSE
m09/syllable-counter,11,5,FALSE
macacajs/wd.java,30,36,FALSE
magdel/MapNav,16,2,FALSE
MagicTheGathering/mtg-sdk-java,65,23,FALSE
mahjong4j/mahjong4j,46,18,FALSE
mailjet/mailjet-apiv3-java,64,35,FALSE
makersoft/mybatis-shards,186,135,FALSE
mambu-gmbh/Mambu-APIs-Java,27,35,FALSE
ManuelB/facebook-recommender-demo,73,31,FALSE
maping/java-maven-calculator-web-app,18,156,FALSE
marcosvidolin/doco,16,6,FALSE
mariazevedo88/json-formatter-validator,10,6,FALSE
MarkShen1992/Mashibing_High_Concurrency,172,65,FALSE
marschall/path-classloader,11,4,FALSE
marschall/svn-diffstat,14,7,FALSE
martin-g/wicket-jquery-selectors,15,7,FALSE
martincooper/java-datatable,53,15,FALSE
marwin1991/keep-changelog-maven-plugin,21,2,FALSE
marzn/telegrambot-japi,13,4,FALSE
Maschell/JNUSLib,20,6,FALSE
massigerardi/ta4j-strategy-parser,25,7,FALSE
Mastercard/client-encryption-java,94,57,FALSE
Mastercard/oauth1-signer-java,42,25,FALSE
mastodon-sc/mastodon,61,20,FALSE
mateiw/littlebasic,17,3,FALSE
mattdavey/EuronextClone,32,19,FALSE
matthewhorridge/mdock,0,1,FALSE
matthewhorridge/owlexplanation,18,9,FALSE
matthiaszimmermann/ethereum-paper-wallet,80,39,FALSE
mattsheppard/gethostname4j,33,5,FALSE
maven-nar/nar-maven-plugin,230,165,FALSE
maxmind/geoip-api-java,176,98,FALSE
maxtomin/decimal,17,2,FALSE
mbizhani/Adroit,1,0,FALSE
mbronshteyn/quarkus-jdbi-project,10,1,FALSE
mdeanda/lorem,191,21,FALSE
mdewilde/opml-parser,16,4,FALSE
mdewilde/podcast-parser,10,1,FALSE
mduerig/json-jerk,10,0,FALSE
medmes/keycloak-monitoring-spi,14,1,FALSE
meixuesong/aggregate-persistence,180,58,FALSE
meltmedia/jgroups-aws,45,25,FALSE
mercadopago/sdk-java,81,38,FALSE
mesosphere/marathon-client,17,12,FALSE
messai-engineering/Yuga,23,9,FALSE
messenger4j/messenger4j,214,113,FALSE
metamug/java-jwt,15,27,FALSE
meteoinfo/wContour,94,54,FALSE
MezereonXP/AnomalyDetectTool,86,32,FALSE
mfathi91/persian-date-time,75,11,FALSE
mguymon/model-citizen,94,13,FALSE
mhshams/jnbis,98,68,FALSE
michaeltandy/log4j-json,36,12,FALSE
michaelwittig/java-q,25,6,FALSE
microsoft/AppCenter-Test-Appium-Java-Extensions,13,37,FALSE
MieskeB/json-api-spring-boot,10,2,FALSE
mike10004/common-helper,0,1,FALSE
mike706574/java-map-support,0,0,FALSE
mikera/enlight,44,7,FALSE
mikera/mikera,11,9,FALSE
mikera/randomz,12,6,FALSE
mileshenrichs/QuiFFT,57,11,FALSE
mincloud1501/DevOps,14,1,FALSE
mirabeau-nl/ceddl4j,10,3,FALSE
MitchTalmadge/ASCII-Data,122,13,FALSE
mixer/beam-client-java,23,28,FALSE
Mixermachine/base-test,17,3,FALSE
mixpanel/mixpanel-java,49,37,FALSE
mjsalerno/UnoBot,14,14,FALSE
mlaccetti/rocksaw,45,28,FALSE
mlieshoff/jcrapi,18,5,FALSE
mmastrac/nanojson,94,26,FALSE
mocnik-science/geogrid,46,14,FALSE
mokiat/java-data-front,48,7,FALSE
momosecurity/mosec-maven-plugin,97,21,FALSE
monitorjbl/excel-streaming-reader,920,343,FALSE
monkeymq/jgossip,92,35,FALSE
MottoX/BeanUtils,29,9,FALSE
MottoX/TAOMP,49,20,FALSE
MountCloud/graphql-client,31,17,FALSE
moznion/java-random-string,21,10,FALSE
mpatric/mp3agic,1177,313,FALSE
MPriess/GeoJSON-POJO,11,10,FALSE
mraible/jhipster6-demo,154,93,FALSE
MRPanyu/excel-imp-exp,17,3,FALSE
msanez/sonar-branch-community,102,77,FALSE
msarhan/ummalqura-calendar,151,51,FALSE
msemys/esjc,109,32,FALSE
msigwart/fakeload,23,2,FALSE
msojocs/OmenChallengeHelper,28,15,FALSE
mulesoft-catalyst/mule-sonarqube-plugin,43,73,FALSE
mulesoft-labs/rhinodo,51,10,FALSE
murfffi/zebra4j,10,1,FALSE
murreIsCoding/auth,13,4,FALSE
MutabilityDetector/MutabilityDetector,236,76,FALSE
mvallim/emv-qrcode,90,42,FALSE
mvel/mvel,1024,308,FALSE
mvpjava/springboot-JUnit5-tutorial,12,6,FALSE
mwanji/toml4j,301,57,FALSE
mybatis-mapper/provider,30,6,FALSE
myui/btree4j,201,47,FALSE
named-data/jndn,43,26,FALSE
naosense/markdown-preview-sync,59,9,FALSE
narupley/not-going-to-be-commons-ssl,15,7,FALSE
naver/lucy-xss-servlet-filter,238,77,FALSE
NawaMan/NullableJ,11,2,FALSE
neil-justice/louvain,11,13,FALSE
neilswainston/FragGenie,13,8,FALSE
neo-search/multiple-string-searcher,12,4,FALSE
Neop/mudmap2,37,12,FALSE
netarchivesuite/heritrix3-wrapper,3,1,FALSE
netceteragroup/trema-core,4,2,FALSE
NetherlandsForensicInstitute/kafka-spout,104,73,FALSE
neuland/jade4j,705,121,FALSE
ngallagher/simplexml,95,36,FALSE
nicolas-raoul/jakaroma,61,7,FALSE
nicoulaj/checksum-maven-plugin,40,40,FALSE
niesfisch/java-code-tracer,17,7,FALSE
NightFlightCaptain/ssm,141,45,FALSE
Nilhcem/FakeSMTP,974,311,FALSE
ning/compress,250,41,FALSE
ning/tr13,29,7,FALSE
NishkarshRaj/Maven-Using-CMD,15,29,FALSE
nla/outbackcdx,28,20,FALSE
NLP2RDF/NIF-lib,10,5,FALSE
NLPchina/ansj_seg,6409,2380,FALSE
noelherrick/jell,34,7,FALSE
noophq/subtitle,96,39,FALSE
Nordstrom/nifi_terraform_generator,27,10,FALSE
nothingax/micro-DB,122,32,FALSE
NovatecConsulting/BeanTest,25,11,FALSE
novotnyradek/fred-client,14,1,FALSE
npathai/hamcrest-optional,43,3,FALSE
NTTDATA-EMEA-QAT/cherry,11,8,FALSE
nurkiewicz/typeof,153,25,FALSE
nutzam/nutzwx,64,34,FALSE
nuxeo/onedrive-java-client,38,12,FALSE
o19s/RankyMcRankFace,43,22,FALSE
ocaffe/numero-por-extenso,10,2,FALSE
ocpsoft/common,2,3,FALSE
octavian-h/time-series-math,14,9,FALSE
odiszapc/nginx-java-parser,250,84,FALSE
offbynull/kademlia,21,5,FALSE
offbynull/portmapper,90,18,FALSE
ogrodnek/java_fathom,11,10,FALSE
ohioit/rundeck-http-plugin,22,25,FALSE
olcaytaner/201-DataStructures-Java,21,4,FALSE
OnlineCodex/OnlineCodex,20,5,FALSE
ooxi/jdatauri,23,14,FALSE
open-dis/open-dis-java,36,27,FALSE
open-eid/cdoc4j,16,5,FALSE
openapi-tools/swagger-maven-plugin,68,44,FALSE
opendatalab-de/geojson-jackson,257,91,FALSE
OpenGamma/ElSql,101,26,FALSE
opengeospatial/ets-ogcapi-features10,15,6,FALSE
openhkr/hkr-si,11,6,FALSE
OpenLiberty/ci.common,3,28,FALSE
opennars/opennars,363,85,FALSE
openshift/openshift-restclient-java,78,111,FALSE
openskynetwork/java-adsb,100,42,FALSE
opentimestamps/java-opentimestamps,40,34,FALSE
opentracing-contrib/java-concurrent,39,19,FALSE
optimaize/command4j,13,2,FALSE
OrderLab/OKLib,20,4,FALSE
OrhanKupusoglu/bazelize-maven-plugin,14,3,FALSE
orientechnologies/orientdb-etl,34,20,FALSE
orientechnologies/orientdb-jdbc,18,20,FALSE
orphan-oss/launch4j-maven-plugin,340,70,FALSE
os72/protobuf-dynamic,265,53,FALSE
osglworks/java-tool,52,18,FALSE
oskopek/javaanpr,150,161,FALSE
outbrain/GomJabbar,32,10,FALSE
OWASP/json-sanitizer,195,50,FALSE
OWASP/OWASP-WebScarab,593,226,FALSE
Pablissimo/SonarTsPlugin,186,106,FALSE
pablobastidasv/kc_security,10,2,FALSE
package-url/packageurl-java,20,13,FALSE
PacktPublishing/-Learn-Algorithms-and-Data-Structures-in-Java-for-Day-to-Day-Applications,11,10,FALSE
pagehelper/Mybatis-PageHelper,11993,3139,FALSE
palatable/lambda,856,124,FALSE
palatable/shoki,37,11,FALSE
palindromicity/simple-syslog,16,7,FALSE
parship/roperty,5,2,FALSE
pascalgn/jiracli,10,4,FALSE
patrickfav/uber-adb-tools,154,24,FALSE
patriques82/alphavantage4j,123,74,FALSE
pawandubey/griffin,29,7,FALSE
PawelGorny/lostword,20,12,FALSE
Payment-Components/demo-sepa,15,7,FALSE
paypal/Gibberish-Detector-Java,26,25,FALSE
pedrovgs/Algorithms,2781,849,FALSE
peter-lawrey-admin/Chronicle-Ticker,23,12,FALSE
peterbencze/serritor,31,15,FALSE
PeterisP/morphology,30,9,FALSE
petterobam/mds2index.html,47,7,FALSE
PhantomThief/thrift-pool-client,43,22,FALSE
phax/as2-server,30,9,FALSE
phax/ph-events,0,0,FALSE
pheerathach/promptpay,40,14,FALSE
philihp/weblabora,11,2,FALSE
phylogeography/spread,14,1,FALSE
pierredavidbelanger/logback-awslogs-appender,72,25,FALSE
pingcap/tidb-loadbalance,11,4,FALSE
pizihao/crow,12,7,FALSE
pk8est/table-printer,13,3,FALSE
PlayPen/playpen-core,33,7,FALSE
plutext/docx4j-export-FO,46,17,FALSE
pmckeown/dependency-track-maven-plugin,57,19,FALSE
pmlopes/aws-lambda-native-vertx,27,9,FALSE
PoslavskySV/libdivide4j,18,1,FALSE
pouyaesm/signed-community-detection,23,7,FALSE
ppke-nlpg/purepos,15,7,FALSE
prat-man/unique4j,13,3,FALSE
printingin3d/javascad,29,12,FALSE
profesorfalken/jPowerShell,212,84,FALSE
profesorfalken/jSensors,124,31,FALSE
Progether/JAdventure,304,242,FALSE
Proteus1989/Air-Explorer-Decrypter,12,5,FALSE
prpatel/serverless-java-mini-workshop,10,11,FALSE
psjava/psjava,71,18,FALSE
purcell/jargs,64,21,FALSE
purecloudlabs/elasticsearch-lambda,31,15,FALSE
PureMVC/puremvc-java-standard-framework,30,25,FALSE
PvdBerg1998/PNet,54,7,FALSE
pvto/konte-art,54,1,FALSE
qala-io/java-beginner-course,26,10,FALSE
qiurunze123/Designpattern,167,43,FALSE
qmx/jitescript,184,28,FALSE
qoomon/banking-swift-messages-java,33,29,FALSE
qqilihq/property-editor,10,2,FALSE
qubole/qds-sdk-java,7,45,FALSE
qwhai/algorithms-sort,21,15,FALSE
qzw1210/JustAuth,13,10,FALSE
radkovo/Pdf2Dom,168,75,FALSE
RagedUnicorn/github-release-maven-plugin,13,6,FALSE
RakhmedovRS/DataStructuresAndAlgorithmsInJava2ndEdition,42,20,FALSE
ralscha/bsoncodec,19,4,FALSE
random-maven/profile-activator-extension,12,5,FALSE
raydac/java-binary-block-parser,230,38,FALSE
RayDeCampo/java-xirr,74,37,FALSE
raymanrt/orientqb,31,9,FALSE
razorpay/razorpay-java,48,63,FALSE
reactiverse/vertx-maven-plugin,73,15,FALSE
realexpayments/rxp-hpp-java,5,9,FALSE
RealZimboGuy/ewelink-api-java,15,5,FALSE
reckart/tt4j,16,7,FALSE
red6/pdfcompare,197,60,FALSE
redlink-gmbh/redlink-java-sdk,4,2,FALSE
reecetech/bamboo-specs,12,11,FALSE
reggert/reb4j,10,3,FALSE
reinert/JJSchema,116,56,FALSE
renfei/ik-analyzer,15,5,FALSE
resourcepool/ssdp-client,49,21,FALSE
RestComm/jasn,5,21,FALSE
RestExpress/PluginExpress,2,24,FALSE
resurfaceio/logger-java,13,1,FALSE
RetailMeNot/TestRailSDK,26,27,FALSE
retest/recheck.cli,14,4,FALSE
retog/wymiwyg-commons-core,0,0,FALSE
retomerz/mosquito,25,5,FALSE
revdotcom/revai-java-sdk,16,0,FALSE
rex-soft/rexdb,16,8,FALSE
ricksbrown/jgenhtml,11,1,FALSE
righettod/pst-digger,55,10,FALSE
RIGS-IT/sonar-xanitizer,21,7,FALSE
ripreal/V8LogScanner,41,9,FALSE
riversun/bigdoc,11,4,FALSE
riversun/java-promise,15,6,FALSE
rjohnsondev/java-libpst,244,119,FALSE
rjstanford/spreedly-java,12,11,FALSE
rjwut/ian,15,4,FALSE
RKumsher/utils,10,9,FALSE
rnorth/duct-tape,89,11,FALSE
rnorth/visible-assertions,52,5,FALSE
robert-bor/aho-corasick,856,349,FALSE
RobertStewart/privateer,2,0,FALSE
robshep/logback-logdna,14,9,FALSE
rockt/SETH,28,16,FALSE
rohanpadhye/vasco,82,35,FALSE
romanb/JPA-NestedSet,31,28,FALSE
rombert/desktop-maven-notifier,65,16,FALSE
romix/java-concurrent-hash-trie-map,150,25,FALSE
ronmamo/reflections,4638,734,FALSE
roskart/dropwizard-jaxws,43,35,FALSE
rovats/java-utils,14,6,FALSE
rpau/javalang,22,10,FALSE
rponte/dbunitmanager,7,0,FALSE
rponte/pin-decrypter,13,0,FALSE
rpuch/xremoting,1,0,FALSE
rrice/java-string-similarity,154,46,FALSE
rsatrio/Keycloak-Federation-ExistingDB,35,7,FALSE
rstoyanchev/spring-mvc-chat,174,154,FALSE
rstoyanchev/spring-websocket-portfolio,728,447,FALSE
RTBHOUSE/avro-fastserde,43,14,FALSE
rtyley/animated-gif-lib-for-java,153,64,FALSE
ruddell/jhipster-chat-example,21,15,FALSE
rusakovichma/DocsReporter,15,10,FALSE
rweather/noise-java,128,47,FALSE
ryenus/rop,18,5,FALSE
rynr/launchpad,11,2,FALSE
saalfeldlab/stitching-spark,28,8,FALSE
sabomichal/liquibase-mssql,16,20,FALSE
sachin-handiekar/jInstagram,383,171,FALSE
sagiegurari/fax4j,23,7,FALSE
sailthru/sailthru-java-client,11,29,FALSE
sambatriste/sql-formatter,21,3,FALSE
sandflow/regxmllib,34,13,FALSE
sangkeon/java-opa-wasm,13,2,FALSE
sangupta/bloomfilter,55,16,FALSE
sangupta/gather,37,4,FALSE
sangupta/murmur,71,21,FALSE
santanusinha/json-rules,23,18,FALSE
saoj/mentabean,11,3,FALSE
SAP-archive/cloud-paulpredicts,18,18,FALSE
sarojaba/prettytable4j,20,5,FALSE
savantly-net/log4j2-extended-jsonlayout,14,7,FALSE
Sayi/swagger-diff,270,85,FALSE
sbesada/java.math.expression.parser,35,8,FALSE
sbesada/java.math.numerical.library,14,2,FALSE
sblendorio/petscii-bbs,105,14,FALSE
schnatterer/musicbrainzws2-java,15,10,FALSE
SchweizerischeBundesbahnen/springboot-graceful-shutdown,147,21,FALSE
scijava/scripting-clojure,10,2,FALSE
scipr-lab/dizk,228,65,FALSE
Scout24/illegal-transitive-dependency-check,25,5,FALSE
Scout24/spring-boot-rpm-maven-plugin,15,4,FALSE
scoutant/polyline-decoder,24,12,FALSE
scouter-contrib/scouter-plugin-server-alert-slack,21,16,FALSE
scubajorgen/FitReader,17,11,FALSE
scylladb/kafka-connect-scylladb,40,22,FALSE
sd4324530/JTuple,30,13,FALSE
sdorra/shiro-unit,3,3,FALSE
seahen/maven-s3-wagon,43,23,FALSE
seansegal/tincisnotcatan,146,20,FALSE
seaswalker/netty-wheel,23,15,FALSE
secure-software-engineering/sootdiff,15,3,FALSE
SecureSkyTechnology/burpextender-proxyhistory-webui,10,2,FALSE
sedran/moment4j,22,6,FALSE
seintur/jmixer,10,0,FALSE
semuxproject/evm,28,10,FALSE
seregamorph/hamcrest-more-matchers,10,1,FALSE
serg472/htmlcompressor,39,15,FALSE
sevntu-checkstyle/dsm-maven-plugin,14,5,FALSE
sgoertzen/sonar-break-maven-plugin,10,15,FALSE
sgoeschl/freemarker-cli,38,15,FALSE
sgreben/regex-builder,61,10,FALSE
shapesecurity/salvation,66,27,FALSE
shazam/shazamcrest,93,38,FALSE
shibing624/crf-seg,13,9,FALSE
shipilev/jdk-backports-monitor,14,6,FALSE
shred/commons-xml,0,0,FALSE
shreyasht/java8-validator,16,8,FALSE
Shunshun94/discord-bcdicebot,19,16,FALSE
SiftScience/kafka-assigner,62,21,FALSE
sigopt/sigopt-java,8,2,FALSE
silentsoft/oss-notice-file-generator,11,6,FALSE
simbo1905/root-objects,34,2,FALSE
simonnagl/netdata-java-orchestrator,26,10,FALSE
SimpleAstronomy/simple-astronomy-lib,18,26,FALSE
SimpleFinance/kafka-dropwizard-reporter,36,13,FALSE
simplenlg/simplenlg,802,188,FALSE
