project,sha,test time,test status,mop time,mop status,ps1c time,ps1c status,ps3cl time,ps3cl status,ctw download status,ctw compile time,ctw compile status,ctw instr time,ctw instr status,ctw mop time,ctw mop status,ctw e2e time,base rv,instr source time
sigopt-sigopt-java,12dd5c6cc1cf9db67f2ee77f6f3fec05cd1d97d4,2396,0,66758,0,69975,0,67711,0,0,1451,0,72145,0,4279,0,77962,1,6062
sigopt-sigopt-java,c06ee44be2b29ecac2195d6847862d907c4049d8,2287,0,68666,0,39059,0,5579,0,0,1287,0,4363,0,3227,0,8949,0,4150
sigopt-sigopt-java,7e81fea8f53bab9a536898c9adb28c20fe936496,2462,0,66534,0,39445,0,5024,0,0,1431,0,1867,0,3408,0,6789,0,-1
sigopt-sigopt-java,faece266ff48a79f85f7d44c4c9f75676539a409,2561,0,66541,0,36108,0,4251,0,0,1261,0,865,0,4535,0,6745,0,-1
sigopt-sigopt-java,714dc81b60a2fd724787340f453d60b990330a73,2681,0,66765,0,36348,0,5496,0,0,1281,0,802,0,2867,0,5030,0,-1
sigopt-sigopt-java,9959af6aa780317f0e8ad81ad7e51f732feea6eb,2360,0,69085,0,40431,0,4609,0,0,1212,0,1914,0,3773,0,6981,0,-1
sigopt-sigopt-java,607dd4d3094a96bedc1e3c1a55d814e3135525d0,2497,0,66703,0,39734,1,6086,1,0,1346,0,2723,0,3314,0,7459,0,2446
sigopt-sigopt-java,dde6ba63a4e6e8995085da68b74261fc0740630d,2616,0,66905,0,39830,0,5220,0,0,1241,0,3715,0,3864,0,8898,0,3407
sigopt-sigopt-java,bde26035f5d662ab1754100be3638fd88fd2e0dd,2463,0,69359,0,39523,0,4569,0,0,1198,0,1554,0,3563,0,6392,0,-1
sigopt-sigopt-java,7f1c5e9a4fff0360eeba895e3d4fca4cde45541b,2913,0,68092,0,39491,0,7056,0,0,1369,0,3718,0,4119,0,9290,0,3453
sigopt-sigopt-java,3aed45816d48322b271bf03bfb372225363ab857,2840,0,66494,0,38671,0,6025,0,0,1193,0,3361,0,3924,0,8559,0,3034
sigopt-sigopt-java,9139538504de73a8ffe4973dfa410fed4b752da7,3186,0,67155,0,39682,0,5011,0,0,1157,0,3307,0,3548,0,8094,0,2977
sigopt-sigopt-java,f249238f3bec99c6d30f710f0fc3b3a2904645ad,2595,0,66944,0,39545,0,5407,0,0,1191,0,3508,0,3526,0,8309,0,3266
sigopt-sigopt-java,c6ffc58dc99056aee6d7c16d9f32d8d8eb6f6e2e,2732,0,69018,0,71284,0,69782,0,0,1515,0,6629,0,3538,0,11764,1,5192
