project,sha,test time,test status,mop time,mop status,ps1c time,ps1c status,ps3cl time,ps3cl status,ctw download status,ctw compile time,ctw compile status,ctw instr time,ctw instr status,ctw mop time,ctw mop status,ctw e2e time,base rv,instr source time
jdbc-observations-datasource-proxy,36dcdb43efc89c6aee1b81f10212751881edf73c,10341,0,141113,0,83810,0,24737,0,0,4823,0,4817,0,16138,0,25862,0,-1
jdbc-observations-datasource-proxy,2b15da7ed9033c39c1a0296e53a22a53158edb0c,8994,0,134541,0,5223,0,5102,0,0,4959,0,215,0,16491,0,21748,0,-1
jdbc-observations-datasource-proxy,e694a7e87d99dc4be55d01810f5e2184ea7452c1,10226,0,136651,0,89745,0,23921,0,0,4759,0,2959,0,16628,0,24430,0,-1
jdbc-observations-datasource-proxy,22f5e53a1eb5bda27a716f23a965b5e0653ebda9,10708,0,131221,0,93195,0,24146,0,0,4820,0,4468,0,17098,0,26472,0,-1
jdbc-observations-datasource-proxy,b80e62b0b55d75baf41e27c3434304071b371758,9184,0,129858,0,5086,0,5528,0,0,4779,0,1577,0,16575,0,23015,0,-1
jdbc-observations-datasource-proxy,96971cc28a978b2673d12b7ed334d6b402aa1bc5,10365,0,131627,0,93789,0,24891,0,0,4775,0,3552,0,16743,0,25153,0,-1
jdbc-observations-datasource-proxy,a50e85eecdd2de438736a9d8e3b1d803bf5101a0,10345,0,129175,0,86916,0,22892,0,0,5018,0,1585,0,16509,0,23195,0,-1
jdbc-observations-datasource-proxy,68f68ca5a3d152b545cceb29b69ed31d240940e1,10515,0,135233,1,92482,1,25460,0,0,4594,0,3589,0,16412,0,24680,0,-1
jdbc-observations-datasource-proxy,1f681f99276481daf8de7dfe92d0e0136c273e7a,10333,0,130499,0,86163,0,20399,0,0,4765,0,5709,0,16826,0,27387,0,-1
jdbc-observations-datasource-proxy,b440a3736c91b0db7a049a658497421d81d3dafd,10526,0,134967,0,92420,0,28531,0,0,4700,0,8756,0,16703,0,30248,0,-1
jdbc-observations-datasource-proxy,e7dddfe060ece499438cf3225a62a55829044ff4,10817,0,131355,0,135782,0,137647,0,0,4782,0,6720,0,16442,0,28029,1,6348
jdbc-observations-datasource-proxy,1a42780eada478a68e5f893cec8e47e03a49d66b,10792,0,130112,0,94097,0,27700,0,0,4521,0,3660,0,16500,0,24766,0,-1
jdbc-observations-datasource-proxy,6684bdfde99e73812b16caed255b0c816b4c7e48,10565,0,132495,0,91019,0,27840,0,0,4652,0,6243,0,16916,0,27895,0,-1
jdbc-observations-datasource-proxy,3c4b1683465971aec08eb5e3f129f18f6fa0d36a,10632,0,130278,0,87982,0,26144,0,0,4739,0,4168,0,16565,0,25555,0,3824
